window_s,t_s_center,RR_ms_mean,RR_ms_median,RR_ms_sd,RR_ms_mad
30,790.6875,723.5119047619048,770.8333333333334,114.40468863490361,27.083333333333258
30,795.6875,696.5116279069767,758.3333333333333,123.22794937462514,37.5
30,800.6875,713.3720930232558,758.3333333333333,110.47021814424781,29.166666666666742
30,805.6875,692.5387596899225,741.6666666666667,117.86711666989991,45.83333333333326
30,810.6875,682.4810606060605,733.3333333333333,117.14526537102965,52.08333333333343
30,815.6875,676.9886363636363,729.1666666666666,109.58021496271827,54.16666666666674
30,820.6875,669.1666666666666,716.6666666666666,111.24581481175511,54.16666666666674
30,825.6875,685.4166666666669,733.3333333333333,111.55575598106293,41.66666666666674
30,830.6875,673.6742424242424,722.9166666666666,117.01143937178612,60.41666666666674
30,835.6875,683.6174242424241,750.0,115.28598066510092,37.5
30,840.6875,681.060606060606,731.25,115.08287706216683,56.25
30,845.6875,692.8977272727271,754.1666666666666,114.92533367493863,35.416666666666686
30,850.6875,694.4767441860466,758.3333333333333,110.8704770162164,33.33333333333337
30,855.6875,704.3650793650793,764.5833333333333,109.05774208432032,43.750000000000114
30,860.6875,717.2619047619048,770.8333333333334,106.65750178397344,41.66666666666663
30,865.6875,736.0772357723577,770.8333333333334,109.50729996951101,41.66666666666663
30,870.6875,756.6239316239316,791.6666666666666,99.36162259033752,25.0
30,875.6875,758.5470085470085,795.8333333333333,104.62595551917838,25.0
30,880.6875,763.8888888888887,800.0,116.52299005979735,29.16666666666663
30,885.6875,767.8418803418803,804.1666666666667,117.83542361925451,29.16666666666663
30,890.6875,769.6581196581196,808.3333333333334,116.86210415277719,25.0
30,895.6875,767.8418803418803,816.6666666666666,114.43650368356523,20.83333333333337
30,900.6875,753.5416666666666,814.5833333333333,126.52400732746109,18.750000000000114
30,905.6875,744.1056910569106,808.3333333333334,133.176912184599,29.16666666666663
30,910.6875,753.6458333333333,808.3333333333334,112.93713544884301,20.83333333333337
30,915.6875,743.089430894309,804.1666666666667,117.90860453923727,25.0
30,920.6875,736.9791666666666,795.8333333333333,120.87638306217528,33.33333333333337
30,925.6875,723.2723577235772,783.3333333333334,125.07628092542369,41.66666666666663
30,930.6875,725.3968253968254,781.25,121.2507142570025,35.41666666666663
30,935.6875,734.375,783.3333333333334,115.14093154395233,37.499999999999886
30,940.6875,720.9349593495934,779.1666666666666,123.66821022199763,41.66666666666663
30,945.6875,727.3373983739837,783.3333333333334,116.67428836892755,37.499999999999886
30,950.6875,706.1046511627907,754.1666666666666,124.72969728680901,58.33333333333337
30,955.6875,694.6022727272725,739.5833333333334,133.4924545473308,74.99999999999994
30,960.6875,687.4031007751938,729.1666666666666,136.16927117906113,79.16666666666674
30,965.6875,696.1174242424242,739.5833333333334,132.9281565568946,74.99999999999994
30,970.6875,693.655303030303,733.3333333333333,133.2742378619507,75.00000000000011
30,975.6875,673.0113636363636,689.5833333333334,134.7355069928075,108.33333333333326
30,980.6875,691.7635658914728,733.3333333333333,132.82855955532497,70.83333333333326
30,985.6875,710.4166666666666,762.5,115.88461022145634,41.666666666666686
30,990.6875,717.8571428571429,756.25,106.5967985826047,43.75
30,995.6875,703.8690476190476,743.75,122.17815158979987,43.75
30,1000.6875,710.7142857142857,754.1666666666666,120.27359441921574,35.416666666666686
30,1005.6875,718.8492063492064,756.25,112.67202330992876,33.333333333333314
30,1010.6875,707.3643410852712,745.8333333333334,112.20507052538115,41.66666666666663
30,1015.6875,699.7093023255813,729.1666666666666,126.6504641528667,58.33333333333337
30,1020.6875,693.9922480620155,716.6666666666666,127.51213218286563,70.83333333333337
30,1025.6875,669.6969696969697,666.6666666666667,119.07252080241668,104.16666666666663
30,1030.6875,674.7159090909091,675.0,121.41632192331838,81.25
30,1035.6875,674.1666666666666,683.3333333333334,118.14405476691441,66.66666666666663
30,1040.6875,675.094696969697,697.9166666666667,120.86336380492622,62.5
30,1045.6875,665.8333333333334,687.5,104.84476258938375,58.33333333333337
30,1050.6875,656.8840579710146,681.25,109.92497929741585,64.58333333333337
30,1055.6875,686.2962962962963,725.0,102.64656858135284,29.16666666666663
30,1060.6875,672.9629629629628,725.0,94.36298849168529,29.16666666666663
30,1065.6875,657.3148148148149,725.0,100.27249629338469,33.33333333333326
30,1070.6875,672.1296296296296,725.0,116.2934446293023,29.16666666666663
30,1075.6875,666.9444444444445,725.0,118.90573254609401,29.16666666666663
30,1080.6875,695.5426356589147,733.3333333333333,126.18943145057406,12.500000000000114
30,1085.6875,685.8527131782945,729.1666666666666,128.12928123858876,16.666666666666742
30,1090.6875,681.9128787878789,727.0833333333333,129.1274108321404,20.833333333333428
30,1095.6875,706.686046511628,729.1666666666666,133.62177238247037,20.83333333333337
30,1100.6875,692.0542635658916,733.3333333333333,121.42988331575154,16.666666666666742
30,1105.6875,694.3798449612403,733.3333333333333,121.96000366577269,16.666666666666742
30,1110.6875,689.5348837209303,729.1666666666666,131.66858828284066,29.16666666666663
30,1115.6875,704.0697674418604,725.0,148.9171906553973,50.0
30,1120.6875,734.8577235772358,733.3333333333333,165.67086916607852,58.33333333333326
30,1125.6875,708.5317460317459,714.5833333333334,167.874062513027,66.66666666666674
30,1130.6875,718.452380952381,714.5833333333334,176.6212715328435,91.66666666666674
30,1135.6875,741.3541666666666,720.8333333333334,179.1539637218124,50.000000000000114
30,1140.6875,725.5952380952382,720.8333333333334,162.54968864191716,39.58333333333326
30,1145.6875,702.4224806201549,712.5,148.5997044228103,41.66666666666663
30,1150.6875,696.8023255813954,716.6666666666666,144.47736158421472,29.166666666666742
30,1155.6875,714.5833333333333,718.75,131.80735639766854,22.916666666666742
30,1160.6875,713.4920634920634,714.5833333333333,111.85947407750317,18.75
30,1165.6875,705.0387596899225,712.5,96.14149100469008,16.666666666666742
30,1170.6875,720.3252032520325,708.3333333333334,131.0520833232362,16.666666666666742
30,1175.6875,743.5416666666667,714.5833333333333,146.28881859969152,18.75
30,1180.6875,727.7439024390244,708.3333333333334,138.85572097185073,16.666666666666742
30,1185.6875,733.1300813008129,712.5,151.6917081533899,29.166666666666742
30,1190.6875,726.6260162601625,716.6666666666666,158.98134403343528,54.16666666666674
30,1195.6875,714.3849206349207,710.4166666666667,168.20479874222448,66.66666666666657
30,1200.6875,703.7790697674419,720.8333333333334,140.24677665108322,54.16666666666663
30,1205.6875,687.8787878787879,718.75,137.47744171842274,56.25
30,1210.6875,686.0795454545454,737.5,129.53948191767316,37.5
30,1215.6875,658.605072463768,672.9166666666666,120.08999381994174,85.41666666666663
30,1220.6875,649.822695035461,637.5,121.5929318173602,104.16666666666674
30,1225.6875,668.425925925926,691.6666666666666,124.00961470725919,87.5
30,1230.6875,673.3333333333334,691.6666666666666,127.878473717839,95.83333333333337
30,1235.6875,690.0193798449613,758.3333333333333,113.20743012067223,45.833333333333485
30,1240.6875,696.6085271317829,770.8333333333334,113.65608154712503,33.33333333333337
30,1245.6875,723.3739837398374,775.0,102.43933693009491,16.66666666666663
30,1250.6875,745.4166666666666,779.1666666666666,85.27022572980205,12.5
30,1255.6875,733.9430894308942,775.0,90.26177677668144,12.5
30,1260.6875,715.3769841269842,775.0,100.09517868560265,16.66666666666663
30,1265.6875,687.405303030303,764.5833333333334,112.81175808363923,29.166666666666572
30,1270.6875,682.7651515151515,739.5833333333333,111.14272732592181,54.166666666666686
30,1275.6875,678.219696969697,716.6666666666667,110.94374213200261,77.08333333333326
30,1280.6875,674.6212121212121,710.4166666666667,109.48190394544594,75.00000000000011
30,1285.6875,673.8636363636364,710.4166666666667,108.50598807424434,81.25
30,1290.6875,681.6287878787879,716.6666666666667,114.27263437034456,72.91666666666663
30,1295.6875,696.8023255813954,725.0,107.30139310706487,62.5
30,1300.6875,710.9126984126984,750.0,108.07878310682733,45.83333333333326
30,1305.6875,708.9147286821704,758.3333333333333,115.94369740687509,37.5
30,1310.6875,708.7209302325581,758.3333333333333,119.53259235936908,37.5
30,1315.6875,718.2539682539682,772.9166666666667,118.62808383279985,18.75
30,1320.6875,717.8571428571428,775.0,112.54435182005794,18.75
30,1325.6875,720.8333333333334,779.1666666666666,113.15012765741312,16.66666666666663
30,1330.6875,715.5753968253969,775.0,114.72343439284833,18.75
30,1335.6875,727.439024390244,775.0,100.23399537039954,16.666666666666742
30,1340.6875,720.7317073170732,775.0,103.65494224997438,16.66666666666663
30,1345.6875,723.2142857142857,760.4166666666666,114.57970377526738,31.25
30,1350.6875,724.5934959349593,762.5,113.47496082580217,29.16666666666663
30,1355.6875,705.329457364341,745.8333333333334,121.1965176236102,45.83333333333326
30,1360.6875,722.5198412698412,747.9166666666667,146.09604537690583,39.58333333333326
30,1365.6875,703.3730158730159,729.1666666666666,156.8804708264417,52.08333333333337
30,1370.6875,717.2619047619048,735.4166666666666,148.6318916584311,37.50000000000006
30,1375.6875,696.9961240310078,725.0,157.77712869461317,54.16666666666663
30,1380.6875,695.2519379844961,725.0,157.268719800335,50.0
30,1385.6875,689.0151515151515,722.9166666666667,159.93450621026312,52.08333333333326
30,1390.6875,663.7037037037036,716.6666666666666,132.78361531481144,50.000000000000114
30,1395.6875,671.2962962962963,720.8333333333334,126.92091652532054,45.83333333333337
30,1400.6875,657.9710144927536,710.4166666666667,129.4451182831666,58.333333333333314
30,1405.6875,670.1704545454546,725.0,112.28245971883631,41.66666666666674
30,1410.6875,669.3518518518518,725.0,115.68907095819151,41.66666666666674
30,1415.6875,690.4069767441861,737.5,106.60842471403178,29.166666666666742
30,1420.6875,681.6287878787879,731.25,108.60995609444687,35.41666666666674
30,1425.6875,684.6590909090909,735.4166666666666,111.89282290317905,31.250000000000114
30,1430.6875,693.4108527131784,745.8333333333334,111.27059198781618,20.83333333333337
30,1435.6875,691.9507575757576,743.75,108.6251203425735,20.83333333333337
30,1440.6875,694.8643410852712,741.6666666666667,105.71796146074365,25.0
30,1445.6875,708.1349206349206,737.5,116.55392484079206,20.833333333333314
30,1450.6875,700.0968992248063,733.3333333333333,116.42722158784089,25.0
30,1455.6875,705.232558139535,729.1666666666666,107.84035047170867,25.0
30,1460.6875,700.7751937984495,720.8333333333334,107.5415810053651,29.16666666666663
30,1465.6875,681.2500000000001,720.8333333333334,119.48255956977013,31.249999999999943
30,1470.6875,687.594696969697,722.9166666666667,117.40315926690043,35.416666666666515
30,1475.6875,680.1136363636364,722.9166666666667,118.39413097363246,35.416666666666515
30,1480.6875,693.4108527131783,729.1666666666666,119.74134573911506,29.16666666666663
30,1485.6875,690.5038759689922,737.5,127.2071202395747,29.166666666666742
30,1490.6875,689.5348837209302,729.1666666666666,141.82814120530065,41.66666666666674
30,1495.6875,703.9682539682539,743.75,137.9042234609496,31.25
30,1500.6875,713.7896825396825,747.9166666666667,136.31227628508523,31.25
30,1505.6875,714.5833333333334,752.0833333333333,141.15537216890093,29.166666666666742
30,1510.6875,719.4444444444445,747.9166666666667,137.57440296253094,27.083333333333258
30,1515.6875,718.6507936507936,745.8333333333334,137.9143120400469,27.083333333333314
30,1520.6875,727.0325203252033,745.8333333333334,114.66709798557568,20.83333333333337
30,1525.6875,727.5793650793652,747.9166666666667,108.82452894637338,16.6666666666668
30,1530.6875,699.1279069767442,741.6666666666667,126.55304447184065,25.000000000000114
30,1535.6875,702.5193798449612,741.6666666666667,104.30997893502978,25.000000000000114
30,1540.6875,698.1589147286822,741.6666666666667,104.51648532969547,33.33333333333326
30,1545.6875,693.1201550387597,737.5,102.06160167508311,37.5
30,1550.6875,681.5740740740741,737.5,107.58221870860963,37.5
30,1555.6875,692.8030303030304,737.5,121.94378694327251,37.5
30,1560.6875,699.702380952381,743.75,114.76156816664775,29.166666666666686
30,1565.6875,685.1325757575758,735.4166666666666,122.86088843236271,37.50000000000006
30,1570.6875,695.2519379844962,737.5,117.92329681339466,33.33333333333326
30,1575.6875,701.453488372093,741.6666666666667,119.98154799482565,25.0
30,1580.6875,708.5317460317461,743.75,116.72092372560884,25.000000000000057
30,1585.6875,700.3875968992247,737.5,117.86450678173826,33.33333333333326
30,1590.6875,704.0697674418603,741.6666666666667,116.5123993251597,29.16666666666663
30,1595.6875,699.7093023255813,733.3333333333333,111.23775774162863,33.333333333333485
30,1600.6875,707.936507936508,737.5,126.8788656472845,33.33333333333337
30,1605.6875,700.6782945736435,729.1666666666666,131.51642219136352,41.66666666666674
30,1610.6875,707.6388888888889,729.1666666666666,149.13060115699042,41.66666666666674
30,1615.6875,704.1666666666667,741.6666666666667,138.07314643672632,37.499999999999886
30,1620.6875,704.4573643410853,741.6666666666667,136.37828698177609,37.499999999999886
30,1625.6875,727.3373983739837,750.0,140.84334524473994,29.16666666666663
30,1630.6875,714.2857142857143,754.1666666666666,132.40640343918258,22.916666666666686
30,1635.6875,703.3730158730159,745.8333333333334,132.98110900296436,33.33333333333326
30,1640.6875,695.8333333333333,745.8333333333334,116.1482244931452,29.16666666666663
30,1645.6875,706.8798449612403,750.0,115.22595311791986,29.16666666666663
30,1650.6875,712.5,752.0833333333333,116.62673532665625,27.083333333333314
30,1655.6875,709.4246031746031,756.25,128.62645861907558,37.49999999999994
30,1660.6875,719.5436507936507,756.25,126.31586564099496,39.58333333333326
30,1665.6875,728.2520325203252,762.5,121.75122701840752,33.33333333333326
30,1670.6875,737.7032520325204,766.6666666666667,112.70795293956216,29.166666666666742
30,1675.6875,726.2195121951221,758.3333333333333,119.5958323260309,29.16666666666663
30,1680.6875,712.797619047619,752.0833333333333,129.4054076670994,31.249999999999886
30,1685.6875,688.6363636363639,733.3333333333333,113.44301733389405,41.666666666666686
30,1690.6875,672.8219696969697,725.0,113.72072640743515,54.16666666666663
30,1695.6875,674.5370370370371,729.1666666666666,116.54898766773937,50.0
30,1700.6875,665.0925925925926,720.8333333333334,119.80126407169588,50.000000000000114
30,1705.6875,653.9855072463769,700.0,117.33589973038711,70.83333333333337
30,1710.6875,664.7222222222222,725.0,114.5802341178663,50.0
30,1715.6875,682.4810606060606,735.4166666666666,113.6890917426905,43.75
30,1720.6875,681.5340909090909,735.4166666666666,117.2273271332368,39.58333333333337
30,1725.6875,683.1439393939394,735.4166666666666,112.3436127546018,43.75
30,1730.6875,687.5946969696971,743.75,111.50865482294563,37.5
30,1735.6875,702.1317829457365,770.8333333333334,111.41960680512139,20.833333333333258
30,1740.6875,698.6434108527133,775.0,114.11147768945085,12.5
30,1745.6875,695.1550387596899,770.8333333333334,116.8363640853465,16.66666666666663
30,1750.6875,695.639534883721,770.8333333333334,116.80460060515526,20.833333333333258
30,1755.6875,702.5193798449613,762.5,113.60836847682498,20.83333333333337
30,1760.6875,699.9031007751938,758.3333333333333,112.79535146852282,25.000000000000114
30,1765.6875,691.9573643410852,758.3333333333333,112.81333257485358,25.000000000000114
30,1770.6875,699.031007751938,754.1666666666666,105.72969088267232,16.666666666666742
30,1775.6875,690.0568181818181,750.0,109.87357630007662,22.916666666666686
30,1780.6875,691.9507575757576,750.0,107.74436548602613,18.750000000000057
30,1785.6875,687.984496124031,745.8333333333334,106.66530761754183,25.0
30,1790.6875,682.8488372093024,741.6666666666667,109.04910557113435,41.66666666666663
30,1795.6875,696.6085271317829,741.6666666666667,103.27497637696466,41.66666666666663
30,1800.6875,681.534090909091,731.25,109.34381791490819,56.25
30,1805.6875,689.8255813953489,737.5,106.45619707724225,58.33333333333326
30,1810.6875,680.3977272727273,720.8333333333333,109.11531851088863,74.99999999999994
30,1815.6875,675.1893939393939,718.75,115.03199527338057,77.08333333333326
30,1820.6875,677.3148148148148,725.0,115.75862656414836,66.66666666666663
30,1825.6875,660.9601449275362,704.1666666666666,117.97990614006284,66.66666666666674
30,1830.6875,675.7575757575758,733.3333333333334,122.13867481033863,62.499999999999886
30,1835.6875,670.9259259259259,733.3333333333333,124.36229025236135,45.83333333333337
30,1840.6875,686.8371212121211,747.9166666666667,121.8993447222594,35.416666666666686
30,1845.6875,675.3703703703704,737.5,128.82659969509837,50.0
30,1850.6875,670.7407407407408,733.3333333333333,131.19283534131498,54.16666666666674
30,1855.6875,681.0606060606061,737.5,129.31023074903368,50.0
30,1860.6875,671.8518518518518,725.0,127.12882803261914,58.33333333333337
30,1865.6875,678.2196969696969,731.25,122.96096507092074,56.25
30,1870.6875,670.0757575757576,725.0,125.16227427828846,62.5
30,1875.6875,694.5736434108527,754.1666666666666,117.68804216073283,37.5
30,1880.6875,707.3412698412698,768.75,111.42709376739772,27.083333333333258
30,1885.6875,694.3798449612403,766.6666666666667,120.86713991001982,33.33333333333326
30,1890.6875,703.7790697674418,766.6666666666667,115.76256100454498,33.33333333333326
30,1895.6875,700.1937984496124,741.6666666666667,122.50807623864584,58.33333333333326
30,1900.6875,718.2539682539682,737.5,132.3514160921313,62.5
30,1905.6875,703.9728682170543,725.0,133.62429032895213,70.83333333333326
30,1910.6875,691.7635658914729,704.1666666666667,135.7649318113223,66.66666666666663
30,1915.6875,695.3488372093024,691.6666666666666,139.68090436746186,62.5
30,1920.6875,694.8643410852713,704.1666666666667,143.65388784094014,70.83333333333348
30,1925.6875,699.515503875969,704.1666666666667,133.3525820131283,54.166666666666515
30,1930.6875,692.0454545454546,722.9166666666667,121.60711276689032,68.74999999999989
30,1935.6875,692.7325581395348,712.5,126.63315732372898,70.83333333333337
