window_s,t_s_center,RR_ms_mean,RR_ms_median,RR_ms_sd,RR_ms_mad
30,165.67916666666667,795.2850877192981,685.4166666666667,489.06316631135144,114.58333333333348
30,170.67916666666667,799.3243243243243,691.6666666666666,492.31704621174487,145.83333333333337
30,175.67916666666667,813.2882882882884,695.8333333333333,487.948746689714,95.83333333333326
30,180.67916666666667,759.6875,697.9166666666666,170.08876594673163,66.66666666666657
30,185.67916666666667,780.7432432432432,704.1666666666667,178.37451754714527,45.83333333333337
30,190.67916666666667,812.2747747747748,704.1666666666667,223.52471145258926,41.66666666666674
30,195.67916666666667,874.7474747474748,720.8333333333334,293.08609111941826,62.5
30,200.67916666666667,984.6774193548385,720.8333333333334,523.393029036009,62.5
30,205.67916666666667,1000.2873563218391,758.3333333333333,539.2251879930814,195.83333333333326
30,210.67916666666667,1142.1666666666665,966.6666666666666,694.3506742247006,258.33333333333326
30,215.67916666666667,1146.6049382716049,870.8333333333334,728.1696820018267,233.33333333333337
30,220.67916666666667,1192.9347826086957,966.6666666666666,768.1294045729021,329.16666666666663
30,225.67916666666667,1200.801282051282,754.1666666666666,938.058736634369,202.08333333333331
30,230.67916666666667,1098.3024691358023,766.6666666666667,818.9962678982583,191.66666666666674
30,235.67916666666667,1127.1604938271605,791.6666666666666,807.2226462392244,200.0
30,240.67916666666667,1006.3172043010753,775.0,667.2400927685997,108.33333333333337
30,245.67916666666667,1014.4444444444445,779.1666666666667,624.7334041885929,97.9166666666668
30,250.67916666666667,1086.9444444444443,775.0,823.7856304927792,91.66666666666674
30,255.67916666666667,1007.1428571428571,775.0,621.0138907452315,89.58333333333331
30,260.6791666666667,1111.111111111111,775.0,770.1660313282881,100.0
30,265.6791666666667,1116.0256410256409,806.25,787.1641191183389,199.99999999999994
30,270.6791666666667,1226.5625000000002,797.9166666666667,941.6585004295133,199.99999999999994
30,275.6791666666667,1324.603174603175,829.1666666666667,1010.8378888001095,204.16666666666674
30,280.6791666666667,1221.4912280701758,829.1666666666667,849.1567885037418,204.16666666666674
30,285.6791666666667,1520.2380952380952,1016.6666666666666,1670.1111727561968,312.4999999999999
30,290.6791666666667,1390.5303030303028,1000.0,1585.09623131533,287.49999999999994
30,295.6791666666667,1518.201754385965,1016.6666666666666,1689.6900572120308,312.4999999999999
30,300.6791666666667,1618.8596491228068,1045.8333333333335,1806.3381682211973,350.0000000000002
30,305.6791666666667,1384.0579710144925,870.8333333333334,1673.725417822285,187.5
30,310.6791666666667,1264.7988505747126,750.0,1506.7476316078198,187.5
30,315.6791666666667,1067.5,750.0,859.8111267081343,187.5
30,320.6791666666667,1294.021739130435,725.0,1448.536806421029,145.83333333333337
30,325.6791666666667,1276.6666666666667,725.0,1405.0972641633246,66.66666666666663
30,330.6791666666667,1189.4999999999998,745.8333333333334,1187.0089871808673,125.0
30,335.6791666666667,1287.4999999999998,745.8333333333334,1280.1441704832398,250.0
30,340.6791666666667,1616.8981481481483,881.25,1711.5037965344761,297.9166666666667
30,345.6791666666667,1685.9375,881.25,1805.07571081084,297.9166666666667
30,350.6791666666667,1444.5512820512822,745.8333333333334,1394.4669769947136,245.83333333333337
30,355.6791666666667,2341.346153846154,1100.0,3638.8927831583524,404.16666666666674
30,360.6791666666667,2153.8690476190477,908.3333333333334,3540.493570532977,218.75000000000006
30,365.6791666666667,1962.745098039216,1041.6666666666667,3223.5951500429946,312.5000000000001
30,370.6791666666667,1723.611111111111,1047.9166666666667,2980.4030411307967,302.0833333333335
30,375.6791666666667,1454.1666666666665,775.0,2547.4541349049728,195.83333333333337
30,380.6791666666667,1428.0448717948716,775.0,2499.5365008371236,154.16666666666669
30,385.6791666666667,954.5454545454545,775.0,353.13905328806516,154.16666666666669
30,390.6791666666667,1570.6140350877195,775.0,2696.5707795825138,195.83333333333337
30,395.6791666666667,1685.0,775.0,3040.8535279706302,112.5
30,400.6791666666667,2353.819444444445,758.3333333333334,3767.8897594925133,60.416666666666686
30,405.6791666666667,4886.805555555556,3854.166666666667,4821.820639800635,3120.833333333334
30,410.6791666666667,3647.6851851851848,1304.1666666666667,4245.444408458158,525.0000000000001
30,415.6791666666667,2799.7023809523807,1214.5833333333335,3563.4546495254667,466.6666666666668
30,420.6791666666667,1782.5980392156862,800.0,2027.1755263882756,108.33333333333337
30,425.6791666666667,1641.6666666666663,1125.0,1838.8298286923912,370.83333333333326
30,430.6791666666667,1292.9924242424242,789.5833333333333,1228.8067043300755,62.49999999999994
30,435.6791666666667,1162.8205128205127,995.8333333333333,690.2655719569533,233.33333333333326
30,440.6791666666667,1100.595238095238,868.75,679.02862935421,172.91666666666663
30,445.6791666666667,1002.0833333333335,770.8333333333334,593.4495862316086,131.25
30,450.6791666666667,969.489247311828,762.5,581.0664157479378,204.16666666666663
30,455.6791666666667,975.9259259259258,762.5,619.020901731619,204.16666666666663
30,460.6791666666667,1189.8809523809523,837.5,1329.3572218041488,191.66666666666657
30,465.6791666666667,1066.3690476190477,691.6666666666667,1229.402796199343,66.66666666666674
30,470.6791666666667,1053.448275862069,704.1666666666667,1206.0991604047588,79.16666666666674
30,475.6791666666667,1226.2152777777776,945.8333333333333,1405.7284884653263,268.7499999999999
30,480.6791666666667,1527.412280701754,945.8333333333333,1730.7318417152976,295.8333333333335
30,485.6791666666667,1530.492424242424,945.8333333333333,1639.4672370524659,308.33333333333326
30,490.6791666666667,1294.2028985507247,966.6666666666666,1018.8328722648176,308.33333333333337
30,495.6791666666667,1258.5069444444443,954.1666666666667,1001.2382725665722,283.3333333333334
30,500.6791666666667,1249.652777777778,954.1666666666667,1005.7090330801458,283.3333333333334
30,505.6791666666667,1100.3205128205127,827.0833333333334,855.5715463596081,160.41666666666669
30,510.6791666666667,960.3333333333333,700.0,481.4215062361326,62.5
30,515.6791666666667,1187.1666666666665,700.0,1760.4688190828497,50.0
30,520.6791666666667,1118.20987654321,691.6666666666666,1688.4850512694036,41.66666666666663
30,525.6791666666667,1068.7499999999998,693.75,1663.8991296908616,27.08333333333337
30,530.6791666666667,1225.3623188405797,700.0,1853.36589494244,29.16666666666663
30,535.6791666666667,1343.1159420289855,720.8333333333334,1860.5417340192146,66.66666666666674
30,540.6791666666667,1412.5,725.0,1823.244589552738,79.16666666666669
30,545.6791666666667,1087.0535714285713,777.0833333333333,741.8065300964723,110.41666666666674
30,550.6791666666667,1036.9252873563219,720.8333333333334,748.6468647815443,104.16666666666663
30,555.6791666666667,1067.7083333333335,777.0833333333333,756.0146557588829,208.33333333333326
30,560.6791666666667,1043.611111111111,777.0833333333333,711.2076009129993,197.91666666666669
30,565.6791666666667,959.8958333333334,710.4166666666667,635.5919245349568,166.66666666666669
30,570.6791666666667,841.5404040404042,720.8333333333334,325.4728878832366,104.16666666666663
30,575.6791666666667,910.6060606060606,720.8333333333334,439.06601040151014,104.16666666666663
30,580.6791666666667,937.9032258064515,725.0,439.9078644573992,66.66666666666663
60,30.679166666666667,768.6965811965812,770.8333333333334,13.806923195669926,8.333333333333258
60,35.67916666666667,768.5363247863247,770.8333333333334,13.57477946044198,8.333333333333258
60,40.67916666666667,767.7884615384614,770.8333333333334,13.47518356852968,8.333333333333258
60,45.67916666666667,767.5747863247861,770.8333333333334,13.919207390125862,8.333333333333258
60,50.67916666666667,767.6160337552743,770.8333333333334,12.86762414040716,8.333333333333258
60,55.67916666666667,766.025641025641,766.6666666666667,13.039873275392484,8.333333333333485
60,60.67916666666667,761.7088607594936,766.6666666666667,26.462526161550308,8.333333333333485
60,65.67916666666667,759.2827004219411,766.6666666666667,28.00613427959303,8.333333333333485
60,70.67916666666667,769.6666666666665,762.5,131.12000211621015,12.5
60,75.67916666666667,769.8529411764705,760.4166666666666,137.78166847229022,12.5
60,80.67916666666667,769.9596774193549,758.3333333333333,144.389095872285,12.500000000000114
60,85.67916666666667,772.1969696969697,762.5,153.3072780160969,12.5
60,90.67916666666667,773.9583333333334,760.4166666666666,164.09023673565153,14.583333333333371
60,95.67916666666667,773.2142857142857,756.25,175.66931349618204,14.583333333333371
60,100.67916666666667,774.1898148148149,752.0833333333333,190.07835540872443,14.583333333333485
60,105.67916666666667,777.0114942528735,750.0,212.33251070257444,16.666666666666742
60,110.67916666666667,780.1136363636364,737.5,245.07696332650877,12.5
60,115.67916666666667,789.5833333333333,733.3333333333333,289.3359254876203,10.416666666666572
60,120.67916666666667,3738.0208333333335,733.3333333333333,11893.136917111762,81.25
60,125.67916666666667,3744.0104166666665,635.4166666666666,11892.560502180866,150.0
60,130.67916666666667,2854.1666666666665,635.4166666666666,10157.034452814532,110.41666666666663
60,135.67916666666667,2695.333333333334,633.3333333333333,9524.26005984192,120.83333333333326
60,140.67916666666667,2266.6666666666665,635.4166666666666,8420.90392914389,110.41666666666663
60,145.67916666666667,2034.7587719298244,637.5,7727.4892412749505,122.91666666666663
60,150.67916666666667,1834.166666666666,679.1666666666667,7102.090783528099,116.66666666666652
60,155.67916666666667,1707.8431372549016,683.3333333333334,6671.894078013776,137.5000000000001
60,160.67916666666667,1574.2937853107348,683.3333333333334,6204.154805369037,112.50000000000011
60,165.67916666666667,1504.1666666666665,691.6666666666666,5910.592860653636,120.83333333333337
60,170.67916666666667,1469.867149758454,695.8333333333333,5735.971633519381,125.0
60,175.67916666666667,1431.6666666666665,700.0,5500.904452319051,129.16666666666674
60,180.67916666666667,832.218309859155,704.1666666666667,409.0069502956136,133.33333333333348
60,185.67916666666667,883.8235294117646,704.1666666666667,511.4108017966794,135.4166666666668
60,190.67916666666667,895.4545454545455,710.4166666666667,515.6217345261671,125.00000000000011
60,195.67916666666667,906.7948717948717,720.8333333333334,483.312886393324,150.0
60,200.67916666666667,935.0911458333333,720.8333333333334,519.7805787312368,135.41666666666669
60,205.67916666666667,958.1944444444442,727.0833333333333,534.1613709483621,122.91666666666669
60,210.67916666666667,1018.4322033898305,737.5,673.3044207678435,145.83333333333337
60,215.67916666666667,1037.5718390804598,754.1666666666666,673.3543813745081,145.83333333333331
60,220.67916666666667,1061.4583333333335,772.9166666666667,678.3438732335801,187.5
60,225.67916666666667,1066.9642857142858,779.1666666666667,676.6580165996495,187.5
60,230.67916666666667,1077.046783625731,783.3333333333334,672.849456141083,191.66666666666674
60,235.67916666666667,1132.940251572327,783.3333333333334,794.2923159772153,191.66666666666674
60,240.67916666666667,1100.3858024691358,772.9166666666667,788.0861884885757,141.66666666666674
60,245.67916666666667,1104.7067901234568,775.0,787.4473986193855,143.75
60,250.67916666666667,1121.698113207547,791.6666666666666,789.7680330328932,200.0
60,255.67916666666667,1102.4242424242425,775.0,798.2276417950591,150.0
60,260.6791666666667,1142.156862745098,783.3333333333334,811.6977436978515,162.5
60,265.6791666666667,1139.1156462585034,775.0,827.519570936242,108.33333333333337
60,270.6791666666667,1227.0408163265306,783.3333333333334,1202.058998179738,112.50000000000011
60,275.6791666666667,1236.56462585034,791.6666666666666,1200.1010474509928,170.83333333333326
60,280.6791666666667,1285.8333333333333,983.3333333333333,1249.156407259707,279.1666666666665
60,285.6791666666667,1399.903100775194,1016.6666666666666,1386.6543994766828,320.83333333333337
60,290.6791666666667,1355.6818181818182,850.0,1381.813074605283,181.2500000000001
60,295.6791666666667,1247.6562500000002,797.9166666666667,1276.371320857356,212.5
60,300.6791666666667,1274.1847826086957,850.0,1298.4382295990335,189.58333333333331
60,305.6791666666667,1341.203703703704,829.1666666666667,1500.2238948597617,204.16666666666674
60,310.6791666666667,1380.9659090909092,758.3333333333334,1520.4337102996083,181.25000000000006
60,315.6791666666667,1374.905303030303,927.0833333333333,1482.7484172073541,239.58333333333326
60,320.6791666666667,1337.973484848485,810.4166666666667,1482.5149667175635,206.2499999999999
60,325.6791666666667,1399.6453900709223,750.0,1579.3652196759326,233.33333333333326
60,330.6791666666667,1308.841463414634,750.0,1326.1640573008658,233.33333333333326
60,335.6791666666667,1348.3796296296296,735.4166666666667,1411.0214124409463,158.33333333333343
60,340.6791666666667,1640.8991228070179,747.9166666666667,2416.029905094621,139.58333333333337
60,345.6791666666667,1535.6837606837607,758.3333333333333,2323.326913830793,166.66666666666663
60,350.6791666666667,1589.5833333333335,889.5833333333333,2344.19362668368,199.99999999999994
60,355.6791666666667,1670.2546296296296,1029.1666666666667,2395.8732197047884,329.16666666666674
60,360.6791666666667,1544.6138211382115,775.0,2264.6583175071246,225.0
60,365.6791666666667,1433.5470085470085,775.0,2173.5787074743453,195.83333333333337
60,370.6791666666667,1469.642857142857,775.0,2283.1400133357715,225.0
60,375.6791666666667,1818.0555555555554,775.0,3044.3863887155153,225.0
60,380.6791666666667,1832.552083333333,775.0,3091.7937250178957,210.41666666666669
60,385.6791666666667,1975.6944444444441,872.9166666666667,3269.6838128161303,179.16666666666674
60,390.6791666666667,2118.5483870967737,970.8333333333334,3311.6605922310637,241.66666666666674
60,395.6791666666667,1998.809523809524,970.8333333333334,3131.0665904284883,237.5000000000001
60,400.6791666666667,1672.1064814814813,885.4166666666667,2371.4001162506543,175.00000000000006
60,405.6791666666667,1670.7175925925924,789.5833333333333,2372.708687133572,154.16666666666669
60,410.6791666666667,1659.7222222222222,789.5833333333333,2373.0474429869005,154.16666666666669
60,415.6791666666667,1667.4019607843136,775.0,2440.9030398665386,66.66666666666663
60,420.6791666666667,1861.067708333333,1016.6666666666666,2512.9872361813436,264.5833333333333
60,425.6791666666667,1720.1576576576579,983.3333333333333,2361.883761143031,250.0
60,430.6791666666667,1574.053030303031,883.3333333333333,2189.4860610637998,220.83333333333326
60,435.6791666666667,1257.4652777777776,789.5833333333333,1330.0058097059043,164.58333333333331
60,440.6791666666667,1267.1875,883.3333333333333,1327.4851312871328,204.16666666666652
60,445.6791666666667,1235.2499999999998,789.5833333333333,1274.189754665957,168.75
60,450.6791666666667,1112.8086419753085,789.5833333333333,998.5435055632395,170.83333333333331
60,455.6791666666667,1076.608187134503,770.8333333333334,974.7868593298998,145.83333333333337
60,460.6791666666667,1101.6975308641977,858.3333333333333,1030.9618247756468,191.66666666666663
60,465.6791666666667,1181.5000000000002,945.8333333333333,1175.5484198031093,266.6666666666665
60,470.6791666666667,1224.9149659863947,945.8333333333333,1208.7868790203356,279.16666666666663
60,475.6791666666667,1236.9281045751634,966.6666666666666,1189.0165811641252,300.0
60,480.6791666666667,1155.048076923077,945.8333333333333,1123.219462594427,283.33333333333326
60,485.6791666666667,1142.2955974842766,945.8333333333333,1113.7238767076071,270.83333333333326
60,490.6791666666667,1160.75,945.8333333333333,1142.3886347475861,270.83333333333326
60,495.6791666666667,1205.2083333333333,945.8333333333333,1209.9565163588848,270.83333333333326
60,500.6791666666667,1347.872340425532,700.0,1695.3022065440136,75.0
60,505.6791666666667,1199.1666666666667,822.9166666666666,1409.4916341243982,162.49999999999994
60,510.6791666666667,1156.3301282051284,702.0833333333334,1388.1392152541273,56.25
60,515.6791666666667,1237.7659574468084,704.1666666666667,1465.8394829194212,62.5
60,520.6791666666667,1214.2857142857142,720.8333333333334,1408.1240085232655,83.33333333333337
60,525.6791666666667,1190.8496732026142,720.8333333333334,1351.101150607205,83.33333333333337
60,530.6791666666667,1134.2767295597482,729.1666666666666,1310.9880489422624,91.66666666666663
60,535.6791666666667,1076.1160714285713,702.0833333333334,1278.5725574903117,58.33333333333337
60,540.6791666666667,1068.2291666666665,697.9166666666666,1280.5056811893028,47.91666666666663
60,545.6791666666667,1122.4842767295595,704.1666666666667,1320.460024599103,87.5
60,550.6791666666667,1120.151515151515,720.8333333333334,1295.605494746456,104.16666666666663
60,555.6791666666667,1093.1497175141244,720.8333333333334,1254.2074216064716,83.33333333333337
60,560.6791666666667,991.5983606557378,725.0,598.5817012964039,108.33333333333326
60,565.6791666666667,985.7638888888889,722.9166666666667,605.7031852928343,104.16666666666663
120,60.67916666666667,770.7010582010581,766.6666666666667,101.23259316480662,8.333333333333485
120,65.67916666666667,770.1736111111112,766.6666666666667,103.71399658977728,8.333333333333485
120,70.67916666666667,769.8099415204681,766.6666666666667,106.41101571770304,8.333333333333485
120,75.67916666666669,770.1323987538941,766.6666666666667,109.85339892276214,12.499999999999886
120,80.6791666666667,770.3382838283829,766.6666666666667,113.00087132271135,12.499999999999886
120,85.6791666666667,770.0354609929077,766.6666666666667,117.14296749755856,12.499999999999886
120,90.6791666666667,1262.982456140351,762.5,4881.161123967192,12.5
120,95.67916666666672,1261.9736842105262,762.5,4881.671506461198,12.5
120,100.67916666666673,1242.4398625429553,758.3333333333333,4832.244935894471,16.666666666666742
120,105.67916666666673,1287.4551971326166,758.3333333333333,4941.087353873739,16.666666666666742
120,110.67916666666673,1279.47695035461,756.25,4915.209151536273,22.91666666666663
120,115.67916666666675,1288.0824372759855,758.3333333333333,4941.5211180280985,25.000000000000114
120,120.67916666666676,1286.9623655913974,750.0,4941.746294671467,33.33333333333337
120,125.67916666666676,1285.7526881720428,745.8333333333334,4942.158007480287,54.16666666666674
120,130.67916666666676,1271.0964912280701,733.3333333333333,4890.379669978194,54.166666666666515
120,135.6791666666668,1279.8315602836878,725.0,4916.192808068247,68.74999999999994
120,140.6791666666668,1303.1135531135528,720.8333333333334,4996.099388762652,83.33333333333337
120,145.6791666666668,1318.7728937728937,712.5,4995.474123466165,100.0
120,150.6791666666668,1366.6187739463599,708.3333333333334,5107.750462080772,129.16666666666663
120,155.6791666666668,1428.6210317460316,704.1666666666667,5200.76143491628,139.58333333333343
120,160.67916666666682,1385.1325757575758,704.1666666666667,5082.148980939994,133.33333333333348
120,165.67916666666682,1403.6111111111109,704.1666666666667,5027.7699957175555,135.4166666666668
120,170.67916666666682,1378.9496527777776,704.1666666666667,4870.001762558359,139.58333333333343
120,175.67916666666684,1375.6377551020405,706.25,4819.654752469755,152.08333333333337
120,180.67916666666684,1371.3942307692307,706.25,4686.924220577692,141.66666666666669
120,185.67916666666684,1351.1850152905197,720.8333333333334,4578.274603475071,150.0000000000001
120,190.67916666666684,1324.565217391304,733.3333333333333,4457.768224484535,145.83333333333337
120,195.67916666666684,1301.8250688705232,737.5,4346.243318940064,141.66666666666663
120,200.67916666666687,1292.162698412698,750.0,4259.072656209685,154.16666666666669
120,205.67916666666687,1307.9752604166665,750.0,4232.248096067972,154.16666666666669
120,210.67916666666687,948.0666666666664,750.0,614.5614730940018,137.5
120,215.6791666666669,981.5915300546447,754.1666666666666,654.6440547586766,139.58333333333326
120,220.6791666666669,996.2184873949578,762.5,658.8384387644285,145.83333333333326
120,225.6791666666669,996.4583333333334,764.5833333333334,651.4175651513206,133.33333333333337
120,230.6791666666669,1026.9202898550725,766.6666666666667,670.0381412974097,129.16666666666674
120,235.6791666666669,1039.5259938837924,766.6666666666667,684.3969004704925,112.49999999999989
120,240.67916666666693,1113.0787037037035,768.75,951.2213173213964,137.5
120,245.67916666666693,1128.6993769470403,775.0,951.7984272089043,154.16666666666663
120,250.67916666666693,1161.4273927392737,791.6666666666666,975.8156583699156,208.33333333333337
120,255.67916666666696,1211.574074074074,808.3333333333334,1052.871969113971,216.66666666666674
120,260.67916666666696,1198.4323432343233,791.6666666666666,1045.8731485590342,200.0
120,265.67916666666696,1187.4587458745875,783.3333333333334,1047.4115739409808,199.9999999999999
120,270.67916666666696,1180.3333333333333,775.0,1051.8619053913249,187.5
120,275.67916666666696,1212.2053872053873,775.0,1166.1304119427452,183.33333333333337
120,280.67916666666696,1239.30412371134,783.3333333333334,1179.04487298235,191.66666666666674
120,285.679166666667,1223.526936026936,783.3333333333334,1155.1096851617924,191.66666666666674
120,290.679166666667,1232.8508771929821,783.3333333333334,1168.541405191269,191.66666666666674
120,295.679166666667,1266.6666666666667,775.0,1253.3757050041847,183.33333333333337
120,300.679166666667,1264.3055555555557,779.1666666666667,1253.5576790530456,172.91666666666674
120,305.679166666667,1283.9215686274508,775.0,1286.724600993446,183.33333333333337
120,310.679166666667,1448.3935742971887,783.3333333333334,1871.5815530927061,220.83333333333337
120,315.679166666667,1464.481707317073,850.0,1879.8913366442,189.58333333333331
120,320.679166666667,1464.0752032520325,850.0,1880.8458982520324,189.58333333333331
120,325.679166666667,1428.7698412698412,920.8333333333334,1840.4751614413888,231.25000000000006
120,330.6791666666671,1401.6283524904215,829.1666666666667,1812.7450556429187,191.66666666666652
120,335.6791666666671,1384.0773809523812,775.0,1832.5589548286416,210.41666666666663
120,340.6791666666671,1420.253164556962,775.0,1883.7699382090836,208.33333333333326
120,345.6791666666671,1564.8268398268397,870.8333333333334,2279.2709505699954,187.5
120,350.6791666666671,1546.2171052631581,775.0,2296.0084302690334,210.41666666666663
120,355.6791666666671,1624.0800865800868,775.0,2380.9902165411986,212.5
120,360.6791666666671,1657.4652777777778,822.9166666666667,2405.7879982975114,206.24999999999994
120,365.67916666666713,1669.0140845070425,779.1666666666666,2421.6694659221653,216.66666666666663
120,370.67916666666713,1656.081081081081,777.0833333333333,2378.033809850891,189.58333333333337
120,375.67916666666713,1600.4999999999998,775.0,2332.2089432134517,183.33333333333337
120,380.67916666666713,1623.7049549549552,789.5833333333333,2342.321639912007,218.75000000000006
120,385.67916666666713,1668.8690476190477,789.5833333333333,2400.2466410594047,195.83333333333343
120,390.67916666666713,1683.3333333333335,983.3333333333333,2365.008731517565,254.16666666666663
120,395.67916666666713,1573.0811403508771,883.3333333333333,2256.5885470629923,189.58333333333331
120,400.67916666666713,1527.7953586497893,800.0,2217.5893267980455,170.83333333333337
120,405.67916666666713,1485.8539094650207,779.1666666666666,2196.2178149135284,191.66666666666674
120,410.6791666666672,1493.3333333333335,789.5833333333333,2208.4305169285417,187.50000000000006
120,415.6791666666672,1512.9166666666667,789.5833333333333,2249.80558622489,179.16666666666674
120,420.6791666666672,1479.607843137255,800.0,2187.0273510097527,175.0
120,425.6791666666672,1427.445652173913,789.5833333333333,2109.5682537914186,170.83333333333331
120,430.6791666666672,1329.8611111111109,872.9166666666666,1709.801626477139,193.7499999999999
120,435.6791666666672,1386.2887596899225,872.9166666666666,1781.4872553011076,193.7499999999999
120,440.6791666666672,1409.0686274509803,800.0,1796.679630679978,166.66666666666674
120,445.67916666666724,1409.1176470588236,800.0,1796.4334768245035,166.66666666666663
120,450.67916666666724,1424.0079365079364,954.1666666666667,1803.5617347331963,270.83333333333337
120,455.67916666666724,1379.8611111111109,950.0,1750.1250902769004,270.83333333333326
120,460.67916666666724,1354.2109929078013,945.8333333333333,1716.7140238057652,266.6666666666665
120,465.67916666666724,1232.4728260869563,872.9166666666666,1267.3130306398386,197.91666666666663
120,470.67916666666724,1307.1052631578948,800.0,1513.011176353651,166.66666666666663
120,475.67916666666724,1217.2083333333333,789.5833333333333,1336.8651475632687,162.49999999999994
120,480.67916666666724,1134.1588050314467,762.5,1199.8783861175252,127.08333333333337
120,485.67916666666724,1149.4391025641025,758.3333333333333,1217.670383528385,127.08333333333331
120,490.6791666666673,1155.2588996763754,770.8333333333334,1220.0668422365798,141.66666666666674
120,495.6791666666673,1186.2211221122113,762.5,1260.9112311492365,137.5
120,500.6791666666673,1177.8186274509803,756.25,1257.5198944689168,131.25
120,505.6791666666673,1152.7647975077882,720.8333333333334,1233.5307805475784,145.83333333333337
120,510.6791666666673,1110.030864197531,704.1666666666667,1202.525255540155,83.33333333333337
120,515.6791666666674,1132.3899371069183,706.25,1215.6838935515395,110.41666666666669
120,520.6791666666674,1139.484126984127,720.8333333333334,1219.3738945558318,145.83333333333337
120,525.6791666666674,1141.019417475728,720.8333333333334,1230.7512713318886,104.16666666666663
120,530.6791666666674,1146.6435185185185,722.9166666666667,1211.6021499272674,104.16666666666663
120,535.6791666666674,1082.7651515151515,722.9166666666667,1050.2703521412368,104.16666666666663
300,150.67916666666667,1074.7610513739548,766.6666666666667,2910.6616312699302,41.66666666666663
300,155.67916666666667,1080.1858513189447,766.6666666666667,2915.7189384146027,45.83333333333337
300,160.67916666666667,1087.3935523114355,766.6666666666667,2937.099486689554,56.25000000000006
300,165.67916666666667,1107.456949569496,766.6666666666667,2962.2570594058643,62.5
300,170.67916666666667,1107.9950799507994,766.6666666666667,2962.313986515983,66.66666666666674
300,175.67916666666667,1109.969135802469,762.5,2967.8888034915694,66.66666666666674
300,180.67916666666667,1116.9329573934835,762.5,2989.9503222203834,70.83333333333337
300,185.67916666666667,1145.0222646310433,762.5,3030.662215645108,79.16666666666663
300,190.67916666666667,1153.1891025641023,760.4166666666666,3042.9793306575625,77.08333333333326
300,195.67916666666667,1166.5531776913099,758.3333333333333,3060.5193824916823,79.16666666666652
300,200.67916666666667,1174.8517786561265,758.3333333333333,3084.27753355294,87.5
300,205.67916666666667,1200.334672021419,758.3333333333333,3122.011545901158,91.66666666666663
300,210.67916666666667,1213.0681818181818,758.3333333333333,3166.1113031697846,99.99999999999989
300,215.67916666666667,1224.0995762711864,756.25,3205.5061917337357,112.50000000000006
300,220.67916666666667,1283.8141025641025,754.1666666666666,3318.3441586370004,116.66666666666669
300,225.67916666666667,1293.71408045977,756.25,3331.8852372063234,120.83333333333331
300,230.67916666666667,1304.4746376811595,750.0,3345.742727816466,131.24999999999994
300,235.67916666666667,1316.1001461988305,750.0,3359.994182742234,158.33333333333337
300,240.67916666666667,1316.922514619883,750.0,3359.87727838897,158.33333333333337
300,245.67916666666667,1332.9767267267264,760.4166666666666,3403.737208865054,170.83333333333337
300,250.67916666666667,1334.2803030303028,760.4166666666666,3418.648456275674,168.75
300,255.67916666666667,1384.9099099099099,762.5,3486.1910017230284,170.83333333333337
300,260.6791666666667,1381.8011958146485,762.5,3478.6401330496706,170.83333333333337
300,265.6791666666667,1409.3005952380952,762.5,3495.148850045693,170.83333333333337
300,270.6791666666667,1431.5,762.5,3503.2003269870233,170.83333333333337
