beat_index,beat_time_sec,ch0.r_amp,ch0.s_amp,ch0.rs_ratio,ch0.qrs_max_slope,ch0.qrs_area,ch0.qrs_energy,ch0.st_j,ch0.st_60ms,ch0.st_80ms,ch0.t_peak_amp,ch0.t_area,ch0.qrs_notches,ch0.qrs_is_fragmented,ch0.waveE_L1,ch0.waveE_L2,ch0.waveE_L3,ch0.waveE_L4,ch0.waveE_L5,morph_corr_allleads,ST60_max_abs,ST60_max_lead,ST80_max_abs,ST80_max_lead
31,74.55,285.8099834604558,114.92547173640654,2.486915904213041,24786.229972600522,9.816293241175408,827634.0676531424,117.31045522915772,202.8856826268259,110.42991094439023,-323.4510562739372,6.680201447178098,1.0,0.0,,,,,,0.4102845726518171,202.8856826268259,ch0.st_60ms,110.42991094439023,ch0.st_80ms
32,74.844,98.10817483330779,-409.93057815252854,0.23932875482346505,37475.88828186795,22.928080100075075,2446111.6176489107,29.28896869973279,-46.73577482731955,114.9804532938909,155.1986549923484,-19.587008649561447,6.0,1.0,,,,,,0.18002992992652161,46.73577482731955,ch0.st_60ms,114.9804532938909,ch0.st_80ms
33,75.264,262.53908746381455,72.97597189216508,3.5976100167841896,25464.004456851242,5.7213523742209915,488248.1174156235,72.97597189216508,65.13368325623875,-75.92069419806421,-903.1945194765897,-36.01300770767416,1.0,0.0,,,,,,0.31402856439720805,65.13368325623875,ch0.st_60ms,75.92069419806421,ch0.st_80ms
34,75.582,524.0980509049022,-823.1120603893146,0.6367274592684438,66850.20049731991,48.05462652511342,10855956.580267288,-823.1120603893146,-222.12048922589287,-298.36253691249345,-1625.478675516348,-101.72313986412871,0.0,0.0,,,,,,0.31668002513115867,222.12048922589287,ch0.st_60ms,298.36253691249345,ch0.st_80ms
35,75.962,1503.507930309418,756.1336695936061,1.9884155285896712,203885.57871760082,53.49300685920882,25012335.87278641,756.1336695936061,-256.8496755221446,-352.825637929688,-2178.3177418328555,-222.44956893320543,0.0,0.0,,,,,,0.6706166997189759,256.8496755221446,ch0.st_60ms,352.825637929688,ch0.st_80ms
36,76.288,-131.26527906615024,-131.26527906615024,-1.0,34082.7526711775,7.403667191049211,380736.19754752883,-131.26527906615024,-619.8459860815958,-1890.6576389092095,-1498.9681983320595,-40.56436571326414,6.0,1.0,,,,,,-0.1324651417823814,619.8459860815958,ch0.st_60ms,1890.6576389092095,ch0.st_80ms
37,76.896,2433.573655979906,1769.4410674819392,1.3753346752842595,73825.8883213698,274.31431564049035,297499786.2575145,3613.8981708585598,5476.717976730831,5023.414724944471,17749.04788355755,2557.000237886138,0.0,0.0,,,,,,-0.34514741680531097,5476.717976730831,ch0.st_60ms,5023.414724944471,ch0.st_80ms
38,77.196,2500.854720045826,2500.854720045826,1.0,32610.685902212936,99.4020161403566,85140318.2952099,2500.854720045826,4529.174731168457,5235.8513177240975,12753.66820537607,336.9059363328503,0.0,0.0,,,,,,0.40656802592301544,4529.174731168457,ch0.st_60ms,5235.8513177240975,ch0.st_80ms
39,77.364,9290.337228975171,-26744.56030356436,0.3473729656993841,2959983.591689806,881.0443935777095,5748742238.793711,-25453.653071213426,-22075.577969151313,-21358.28104724484,-20650.52086656666,-5887.804379935866,0.0,0.0,,,,,,0.3535575379134964,22075.577969151313,ch0.st_60ms,21358.28104724484,ch0.st_80ms
40,77.754,4110.874745153525,4110.874745153525,1.0,26212.46674261556,489.47484690016574,1054806318.4821739,5401.08740662743,6499.631984105479,6823.613883928998,9280.939873153064,2570.8970474647494,0.0,0.0,,,,,,-0.3220190336041549,6499.631984105479,ch0.st_60ms,6823.613883928998,ch0.st_80ms
41,78.682,-3015.8214224760977,-4553.461805931611,-0.6623139824182799,27190.353140499155,365.8351205295568,610936645.5474811,-4553.461805931611,-6282.221548353268,-6899.043304362647,21387.038914333112,-2106.1727819023195,0.0,0.0,,,,,,0.18140274356000896,6282.221548353268,ch0.st_60ms,6899.043304362647,ch0.st_80ms
42,79.07,31000.763706100042,29996.379596785504,1.0334835111041925,3141680.8875442967,741.7152503877552,6684364868.706987,29996.379596785504,25026.104366900094,24100.281933591512,23222.918151293303,3925.698012685888,0.0,0.0,,,,,,0.18705268523018526,25026.104366900094,ch0.st_60ms,24100.281933591512,ch0.st_80ms
43,79.346,-4414.0578941812255,-5304.384923316139,-0.8321526356012813,110148.83240457266,346.2902821838665,757105144.5459551,-5282.5509450836735,-6783.864657705075,-7154.683103032912,-7247.4697741689315,-1726.0302331382134,0.0,0.0,,,,,,0.31572741145735206,6783.864657705075,ch0.st_60ms,7154.683103032912,ch0.st_80ms
44,79.724,-2120.958271082357,-2367.597783205826,-0.8958271063298983,34246.10595943193,189.79133780725385,175185802.8776207,-2367.597783205826,-3181.251936770049,-4579.886285355171,-4575.833175992484,-1195.6905028389033,0.0,0.0,,,,,,0.13747448715953534,3181.251936770049,ch0.st_60ms,4579.886285355171,ch0.st_80ms
45,80.134,807.6918342381576,-1455.8104171628925,0.5548056427650799,184463.90940923674,54.30224456978655,23727858.9397349,-1180.6527749183492,-1462.3888418133874,-1101.265849393587,-1152.200349691077,-89.53954166250985,1.0,0.0,,,,,,0.32668095074970926,1462.3888418133874,ch0.st_60ms,1101.265849393587,ch0.st_80ms
46,80.57,756.2921586329364,518.9862637155666,1.4572488936767443,23709.17951528695,47.6629414071997,15086967.141329147,609.7674351631363,460.0372293419483,402.977794890875,-10900.727815222592,-55.42475841371079,0.0,0.0,,,,,,0.07098040695525201,460.0372293419483,ch0.st_60ms,402.977794890875,ch0.st_80ms
47,80.874,1663.0259361246221,634.1608939077246,2.622403797050604,1418484.8654763154,173.87269091699793,640023315.1394393,634.1608939077246,823.9937408710744,524.9523462721588,-28.135337283641377,130.05780590354613,4.0,1.0,,,,,,0.03145961727064494,823.9937408710744,ch0.st_60ms,524.9523462721588,ch0.st_80ms
48,81.366,513.6250629171284,513.6250629171284,1.0,19414.371999385567,16.14154674779336,3105002.210669255,513.6250629171284,694.9980362195735,860.8536931835487,929.7503454888962,57.67406784389011,0.0,0.0,,,,,,0.14144715738233618,694.9980362195735,ch0.st_60ms,860.8536931835487,ch0.st_80ms
49,81.61,-96.67462180192001,-295.74574982841034,-0.3268842303161075,22632.305342204545,18.885042252225414,2552482.2298673065,-263.2090100400566,-374.69618081037584,-222.1605328775491,-11793.78190363124,-235.76623493428713,3.0,1.0,,,,,,0.09973512024144199,374.69618081037584,ch0.st_60ms,222.1605328775491,ch0.st_80ms
50,81.986,1720.1438006731485,-11366.54861131299,0.1513338709483994,1435835.0736491971,188.92555116836982,645297731.7894446,525.9390583166509,218.4784648539989,303.996246344556,426.72090794600786,14.342008715390342,4.0,1.0,,,,,,0.049786814288182435,218.4784648539989,ch0.st_60ms,303.996246344556,ch0.st_80ms
