t_start_s,t_end_s,hr_bpm_mean,hr_bpm_median,hr_bpm_min,hr_bpm_max,pct_time_hr_lt_50,sdnn_ms,rmssd_ms,pnn50_pct,pnn20_pct,triangular_index,num_beats_used,vlf_power_ms2,lf_power_ms2,hf_power_ms2,total_power_ms2,lf_nu,hf_nu,lf_hf_ratio,hf_peak_hz,resp_rate_bpm_from_hf_peak,sd1_ms,sd2_ms,sd1_sd2_ratio,sampen_m2_r02,dfa_scales_beats,dfa_Fn,dfa_alpha1,dfa_alpha2
4500.0,4800.0,84.06063325895944,80.44692737430167,75.39267015706807,115.19999999999999,0.0,64.79178434045998,68.25888366799445,30.239520958083833,44.61077844311377,7.444444444444445,335,502.2530823002759,2612.536654795137,3598.815866841032,7406.793784202193,37.837949946120105,52.12245132901753,0.7259434079044363,0.203125,12.1875,109.90166471214577,133.4624546028118,0.8234650339619212,0.7657724209210617,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[37.88959846069105, 54.29217429695438, 63.089932136697726, 75.94968236849122, 83.30973442466667, 93.4396365147446, 96.52576858180475, 97.96368199970577, 106.06335298075113, 116.3380000879369, 121.26296628874907, 128.5703826210185, 137.94273785090232, 136.2529718488356, 149.61498453336435, 152.55879616283804, 158.65270460240578, 156.0867046907205, 163.8125010207008, 166.82480011644114, 169.31604134001714, 171.18474612345895, 170.70522866323276, 172.8422596454907, 183.3049440978643, 196.17972916707595, 184.52744600304115, 177.76950691118975, 193.40595815573644, 182.58992459241375, 190.22787260167425, 207.45961921055616, 197.6102441815368, 211.47368046447534, 221.663573906509, 235.52172947844835, 229.11032158265078, 221.50803652272128, 214.51134985571258, 208.6710684575265, 224.8193732016593, 237.13356594523364, 225.58305265558545, 231.5908118016047, 237.12349218642402, 240.0724771452106, 241.81487828716857, 245.3977901654205, 242.65780757306783, 228.2191563121374, 214.53096572913483, 229.62561923995557, 246.8317135303395, 261.22414194912534, 277.56749231126736, 297.89399101334845, 303.4191423711473, 298.3813144193605, 310.49530382240397, 306.49920561645877, 296.67429161328204]",0.8401718947993106,0.5266130671528326
4560.0,4860.0,84.10144523511448,80.89887640449437,75.39267015706807,115.19999999999999,0.0,62.76358476907871,64.04828287848582,29.761904761904763,46.42857142857143,7.488888888888889,337,448.6152589210386,2709.404939757943,4454.361978466725,8469.360806070545,33.77996376809184,55.53551041211826,0.6082588152592329,0.203125,12.1875,113.0110191950394,135.84167715647433,0.8319318603882033,0.7716667316906449,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[39.581523256188, 52.46290018400852, 64.28961646815218, 74.76175932716568, 84.46030567469562, 91.34656958410747, 101.22248755014797, 108.9043110033693, 108.4380463172326, 121.2756837739758, 122.35274093628553, 131.6549610478174, 133.78773100678916, 139.82790016441265, 150.79747290055738, 147.8709522403191, 149.38082347524787, 151.22252822966882, 160.65587617716753, 162.68246011913945, 173.48521147598896, 171.37303554544096, 180.20976497674462, 179.4246032150844, 184.8435764053814, 193.38616754217742, 181.32115982625277, 192.33410366603644, 193.2457549766888, 199.01903770910465, 206.2550602665325, 200.48057688800694, 206.39196417034884, 208.93357111746252, 210.43182167378143, 217.29915260818495, 223.3491140007195, 219.13203268844526, 207.20617749299268, 203.30150219384126, 223.01521741176055, 230.07493751962127, 233.47161523009652, 219.39043265868062, 214.13509534434928, 227.25653498687743, 236.76258401563658, 251.34239987462786, 259.97464450308456, 261.57203779724875, 274.12535681901426, 274.68807388444554, 273.2702913523751, 258.35688743867246, 241.9968917950898, 235.73232790404094, 223.28156419565002, 222.45703474878573, 229.35487771124383, 226.6557279450736, 236.84972732889756]",0.8490602305124926,0.4383868346659358
4620.0,4920.0,83.70128014127981,80.89887640449437,75.39267015706807,116.1290322580645,0.0,58.38428205816357,64.22083834271456,29.6969696969697,47.27272727272727,8.710526315789474,331,400.0744365073525,2695.786651104699,5369.932701143108,9324.37495080803,30.207259905522644,60.17202908550761,0.5020149787968184,0.203125,12.1875,115.74955621732164,134.29716432278164,0.8618912901177791,0.7212981125254755,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[38.961215042489634, 56.497567174263295, 65.67579286545366, 75.57061910374674, 81.48520817750855, 89.23472524670919, 95.45384159069337, 105.7859444549951, 108.12864611168172, 110.5885808792964, 120.2396413604515, 125.00843029627062, 128.01409576661078, 132.94799001131847, 137.78632161413233, 144.98489874242657, 152.33280384875928, 154.3968814152855, 151.7827578507701, 164.80821998158513, 161.46749112437908, 161.07402890249034, 171.72733934472177, 162.75650498268666, 190.97612234632615, 193.00043086295656, 190.18935268221335, 193.85910145244048, 204.47026764025753, 206.58125060010784, 197.78659247470833, 209.6301164012898, 221.8777506000114, 215.17975421144845, 203.144060384937, 229.6775846751575, 223.3415411956697, 224.85711282731154, 210.72802052492375, 207.5936365528537, 226.29174544473756, 235.28491991415098, 238.97432320699716, 238.05915300435905, 244.96539300604184, 238.87573511879853, 243.5098430926026, 240.13256754380092, 242.78214378432807, 240.88403527383312, 234.16968982346154, 233.4985301262187, 243.03072279188066, 257.5928035860274, 285.19768063962414, 295.4467482656768, 292.4727440585615, 299.1685615705925, 301.27955268760303, 297.03500485655303, 292.4110618284222]",0.7890084012709317,0.5621624869733204
4680.0,4980.0,84.07074178837756,80.89887640449437,75.39267015706807,116.1290322580645,0.0,59.64743748758,63.42122214278712,29.129129129129126,48.64864864864865,9.277777777777779,334,373.8977071336594,2291.947856707665,5295.752908432399,8820.535543264185,27.13443977559745,62.69657834481544,0.4327898027602853,0.203125,12.1875,113.5509995735559,133.17630007802396,0.8526366891633858,0.8021056794265385,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[41.23091030592241, 56.98765645582579, 64.7240684667988, 76.2800638279763, 80.0851632847884, 86.75917184732673, 94.25069386350384, 94.29521029919779, 104.59720635443095, 111.20288631074462, 114.44419048998144, 122.95765038899081, 128.98810772139922, 132.2412680399408, 135.34375789920358, 141.0838151386175, 146.7155148185507, 151.1221815973084, 153.98872570802774, 156.19961557496242, 161.93571168899192, 162.4571900201268, 163.39564659837592, 170.7466421891565, 180.82948841933828, 183.646407499365, 189.12101511757757, 198.48765804037617, 173.1272411863291, 189.55650768567014, 195.3434326860273, 191.5495222913797, 195.5930533823446, 201.88848019673972, 213.39154766427419, 199.9039819322198, 217.76327297489388, 216.09758794776275, 221.16182730926374, 222.26230903321107, 221.77614350535316, 221.32125433687926, 226.82615910828878, 238.1911124974561, 237.7045091190605, 249.69184508488723, 245.2416467599802, 238.73326058291343, 235.0907504916693, 248.0487485516944, 267.6856454759622, 260.7304419265491, 246.55715058213016, 240.9100485873482, 239.233452879251, 237.06263581554114, 236.65770209252238, 234.80474355295607, 247.6220907781503, 251.72790192752117, 251.78853440805855]",0.7461119688281944,0.5008189371009121
4740.0,5040.0,84.22820244218718,80.89887640449437,75.39267015706807,116.1290322580645,0.0,60.232182860259456,64.42626602643628,29.88165680473373,51.4792899408284,7.883720930232558,339,342.4589280303044,2405.8745481224087,5393.123846201146,8930.348676137131,28.014734919632335,62.79917423707079,0.4461003709041614,0.203125,12.1875,113.95653064531177,132.38567569341265,0.8607920007087452,0.8012071251207029,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[41.16331319768258, 51.53087164312769, 66.8344452111665, 73.03081357112973, 78.11043184271769, 87.5315920593156, 87.43106715295718, 98.71314263027476, 108.55204341332978, 117.88446190736799, 123.76577984136557, 122.74505483091681, 122.05915528263478, 128.48090535809584, 143.99468335762106, 140.0536742128182, 141.91233670568687, 148.40746371551995, 152.3554774574117, 154.3647689232015, 162.902859746996, 158.9266477639109, 168.55228634293098, 174.64064369729238, 171.50657158219647, 176.16220600999574, 182.8909357548537, 191.5048701414463, 193.22314988307656, 181.69289607057152, 189.26289695391185, 196.90857743884146, 202.67707688165353, 201.45651329447335, 187.03780069485572, 200.32492445338585, 200.86821704539145, 197.84643716472235, 207.13512847013197, 212.04222769666558, 211.1529531754747, 211.40208896009776, 215.57052535926812, 216.39064973346743, 220.43544087216287, 219.9035494760122, 219.86534459633077, 221.90174971321534, 229.6565076524721, 227.0479397539355, 230.25121463907377, 226.50760622652447, 228.98715244850055, 237.9958593999381, 240.46694939037633, 235.12101154216316, 233.83337010393993, 231.2967988245962, 232.53188447217386, 237.720882478996, 240.25891780470235]",0.7887328675967559,0.4488783526797678
4800.0,5100.0,84.23518890127849,80.89887640449437,76.19047619047619,117.07317073170732,0.0,62.92882910209716,68.36926619431995,33.33333333333333,54.23728813559322,8.452380952380953,355,284.60640149412836,2165.4986586948207,4473.222944046743,7526.531158057246,29.902252943629396,61.7684261355078,0.4841025555358934,0.1875,11.25,113.40053098180245,125.34282058631442,0.904722986536846,0.77321401963996,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[41.43109499684389, 52.989779617224514, 66.95430503488876, 73.5672322850488, 82.39371835122355, 84.96670990302363, 92.17502076728043, 99.20648332419917, 102.54480791878616, 108.2406032165646, 112.55115882663507, 112.739067420105, 115.86849982698133, 119.69252376099725, 124.41820822546713, 132.58363064279044, 137.0002884844074, 138.1397077054809, 146.03668440652964, 148.54106037749557, 146.4812655923221, 152.18428435690652, 154.33766599603422, 154.5394709133451, 159.4787225014207, 163.3960548362186, 159.4300008696723, 165.90808328394832, 172.45078692800482, 175.22251364098014, 175.7057119753831, 175.3644194677679, 173.42071538926484, 189.09933249849007, 180.78244918785472, 172.7392838549538, 186.16840567171357, 177.9679462526575, 185.78849947753199, 186.2358104520185, 194.23862329854816, 191.01550227755453, 200.30869751066228, 194.62221737921334, 190.92947129750465, 199.0580595153554, 207.0587906941884, 211.89320275807236, 214.5823746040884, 205.2483039023761, 191.5227123453732, 209.5904925875565, 217.70861160713977, 214.82163984123204, 214.82973845614765, 225.62014521241574, 228.49898169161546, 229.40130327599329, 240.5518702456941, 244.25926756211095, 243.87304164551549]",0.7098092994706426,0.466145839299849
4860.0,5160.0,83.63757543795641,80.0,76.19047619047619,116.1290322580645,0.0,62.87683646667087,67.68354495556461,33.13953488372093,52.90697674418605,6.764705882352941,345,338.1423356958012,2456.47020746096,4336.344048421519,7755.030147188685,33.11995907035997,58.46581691180647,0.5664841580905335,0.3125,18.75,115.29939641148181,126.47383354248124,0.9116462526831998,0.7190301912309834,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[41.15171078260529, 52.95123655920135, 63.39609053087728, 68.16304175379243, 79.51791277691181, 87.74317062756631, 94.04797584756457, 99.13235571088597, 108.88249124764583, 113.2866120892457, 123.28697220441241, 126.90612240477932, 131.03332577372336, 129.1820599751304, 137.64495054071372, 145.58678130958836, 146.09926988789186, 154.58085909704735, 155.07570042143033, 160.24088210712003, 166.82079694160444, 165.1960764258712, 174.0513946671316, 168.642368287441, 176.38816376141224, 174.2260777533648, 185.3650239465744, 177.36939637287534, 181.8223094391093, 179.08177651492613, 179.99723629401888, 189.63101737719043, 191.36326547032186, 188.71449866478258, 200.80051326410802, 211.85116250771316, 211.4665199709917, 208.71695483145785, 205.07805437335327, 213.24799829259388, 214.30817035810355, 219.79776366428396, 222.26996953528732, 221.78215601044792, 228.155528786996, 233.4192735229442, 228.40082912299707, 236.4486010167733, 233.60181214610395, 229.6706284532065, 223.7878790712129, 231.90500734134056, 244.18227901678807, 244.76748482497564, 236.51018083105967, 246.1365073331518, 249.11124384847523, 250.00543934022002, 250.3982227090276, 248.13849372431267, 259.43008025425326]",0.8193430453225218,0.4748080305129619
4920.0,5220.0,83.66233576395598,80.44692737430167,76.19047619047619,114.28571428571429,0.0,59.78651386964115,63.98159720689051,32.121212121212125,54.24242424242425,7.042553191489362,331,347.36827614940375,2754.484572660004,4274.621908921246,7883.087168091878,36.55237956932312,56.72480582432371,0.6443808672087052,0.3125,18.75,128.2989057235014,134.86675486864343,0.9513011998283867,0.7346651283032379,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[44.292779473574264, 59.82079131026711, 66.16656502112195, 76.48883437142082, 80.15022785561959, 92.17858211017506, 98.01878188549767, 111.96508196245775, 114.01847402001168, 117.5297117871501, 129.03362505773924, 130.41661070250333, 134.77201274704524, 139.54348107631853, 147.18808436648342, 149.19876341235627, 147.93111893244776, 163.07468200366066, 158.64517957158154, 160.48421337515063, 166.92011882387047, 173.39368394319297, 171.08018136222455, 190.77107050255233, 176.94398553859773, 178.27412023321224, 183.766422347067, 179.0471015185856, 192.85152049733813, 195.25673719913428, 188.16655423504494, 187.88300753247597, 197.19926641118104, 185.14363020471396, 207.35094414108642, 220.8502397578254, 212.63658340070884, 209.92925568234892, 206.60492755544436, 211.33414776027703, 220.2010282282662, 211.1774306003973, 210.7789775215495, 213.48120854332217, 227.60048018405718, 221.5432676732356, 227.96730859911037, 223.13948505397036, 218.34244964686877, 231.47983236387256, 240.8049928828164, 235.15409426870005, 234.76713289669493, 238.9518102707287, 241.18021559041065, 251.67554689167898, 250.73279309262006, 256.99255420635234, 262.94835539675836, 258.18850064527527, 256.3437943506298]",0.7795790808541534,0.43804412462979775
4980.0,5280.0,83.74978671849044,80.44692737430167,75.78947368421053,133.33333333333334,0.0,61.270464661934184,66.83178730673596,31.515151515151512,56.666666666666664,10.34375,331,382.5733503089453,3626.8347572625453,4396.980763435553,9014.630375308414,42.015880418291935,50.93780950127381,0.8248466282642413,0.3125,18.75,133.62476668278242,139.27345544746302,0.9594417418126643,0.7802200274405479,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[48.23785081896555, 63.23002773951076, 70.82365337925847, 78.92640704972224, 87.06388774670029, 96.59547329016985, 101.40550310794002, 107.21121117666262, 119.02518317501958, 125.04877960545436, 130.48968908274563, 137.2427134565157, 143.37290712228375, 145.93297369446, 149.97271458711901, 150.0638293721193, 168.4298443491902, 168.83682227229247, 173.85779752131597, 168.98923524520453, 172.40094813711244, 174.11293911216566, 179.47036248269637, 187.69098010510686, 189.4934689863295, 184.0578061552091, 195.66074968340578, 193.99973142228862, 194.94050110117223, 203.47252215048158, 196.2365608052224, 210.7568289139017, 212.5825668150317, 208.33329980511988, 209.63065909129665, 214.04304217748665, 217.52843948994004, 222.00301069540674, 222.22316711823828, 225.8074325498913, 227.98620868997375, 230.4040473341859, 224.1685838288771, 223.7290679552347, 224.345659325154, 234.92646872566644, 232.45895928144563, 227.54670467895264, 246.0488322482862, 268.11808079867586, 271.92002073140344, 264.3257128516551, 261.392077209341, 262.6604588930564, 258.6539031762748, 262.77379925201984, 278.233292409523, 288.8100174825334, 287.364042615872, 285.7612666698197, 285.3539347549284]",0.7513856293762828,0.47688437584041676
5040.0,5340.0,83.13335579486746,80.89887640449437,75.78947368421053,138.46153846153845,0.0,54.56648293955504,61.520969769357734,30.65015479876161,55.417956656346746,8.307692307692308,324,442.2121167326063,3871.847314981159,5147.077789458012,10165.523255742746,39.82025525694865,52.935442627232426,0.752241849328814,0.3125,18.75,137.5297714742709,141.21820796977022,0.9738812965514412,0.8243809722260481,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[46.36808929377404, 66.2501221261179, 71.81756151101425, 81.88467524459337, 87.0073239590099, 101.32483082243145, 102.78371128875621, 113.29656261067646, 117.40074495841621, 125.39223460414169, 130.83414053029347, 135.85614179741322, 148.86226470042973, 149.99148020941934, 154.17070227299328, 156.72028248202426, 161.39027285506327, 171.7224480951238, 174.30412234802955, 177.32309133659115, 180.62124704963685, 196.02147624665204, 177.2983958252999, 181.51691403987337, 188.55174503818745, 190.16749230318993, 197.70297604224515, 197.35816078077744, 194.27522729529437, 200.43137755318298, 196.3587649880484, 197.34969406384982, 200.16187879813742, 211.84584638839326, 206.83976527822085, 205.41498345785348, 213.29976145256146, 233.12350441941612, 236.91443487904485, 242.9442048364546, 232.5875474346281, 237.60703283147666, 229.98445804350013, 220.71462087714963, 235.8847133545382, 245.79537600339717, 249.29792311965224, 246.48389959859182, 244.4028181545362, 239.52499617677296, 254.46794844172987, 270.77190818514146, 267.2745106102492, 266.5086245024659, 273.3023627103925, 277.99345235840525, 286.57144218148284, 290.2306353576577, 289.06917571076525, 299.6450226798906, 308.1522262903076]",0.7567379625746133,0.4807556254159064
5100.0,5400.0,83.02860449618922,81.35593220338983,75.78947368421053,113.38582677165356,0.0,48.94067500276949,56.0362116227672,27.160493827160494,55.8641975308642,10.15625,325,410.6606270440549,3166.1807736650817,5067.116569198596,9430.977568508235,35.10054906287081,56.17448480004408,0.6248486156626624,0.21875,13.125,136.32413945122633,140.09737894380828,0.9730670229448378,0.9119279319719277,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[48.95472575790417, 65.81481205934313, 75.9551792922621, 83.13582862169284, 89.19710847211061, 98.08414837705097, 104.82253483909989, 109.81521558808426, 119.98481492739127, 124.94917770185289, 125.87164384916079, 136.5217092814393, 136.50771545939327, 144.7832935582324, 148.26960758617065, 151.7574434820715, 158.086116003978, 163.18080834932732, 163.85928898971667, 163.444559399979, 178.0444034195895, 174.3581382803745, 178.1916216238999, 180.6867118952826, 183.48027900136128, 186.58168838849838, 187.76227501990974, 189.93134741672722, 193.02921648820922, 192.37863285282094, 190.42698899624534, 200.67207073978162, 199.33016956237887, 204.6847153031094, 204.66420496958972, 202.99422115180485, 203.44190266743436, 218.9306276044389, 241.9825598517056, 242.16691055953592, 229.57228251671663, 222.00983050039304, 215.9718641218356, 242.46759489589573, 241.37962413514765, 229.18431040987866, 236.28007871302714, 230.83152927371094, 228.58222934294065, 224.18178296865938, 236.34698130681855, 252.78150421279733, 258.12360908201384, 258.78270308418547, 254.67870864688058, 251.2861410710349, 247.50390924629332, 248.80131486213432, 257.5903931282591, 273.9505797729585, 267.2857930413218]",0.6986563730637095,0.44874374357269153
5160.0,5460.0,83.35521391625477,81.35593220338983,74.61139896373057,113.38582677165356,0.0,52.01463378548463,60.05517406205672,28.615384615384613,62.46153846153846,10.1875,326,272.71683312720774,2813.1857243914515,5328.298648088985,9096.502652013429,31.881845073462408,60.38562990371346,0.5279707295311631,0.21875,13.125,137.2382067677416,142.63839642078918,0.9621407013219863,1.0183962211008029,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[51.33582441606701, 63.116357853093916, 70.3026570616397, 83.62754179000935, 94.61808893473946, 96.56756853246729, 105.91898147839208, 112.12008228368681, 124.58376190318785, 128.21987137121914, 137.3054000532208, 137.43948766594596, 139.62437030089512, 147.5465491943079, 147.84012062832196, 155.70410161732974, 157.61631819373707, 161.63321172702516, 162.65510290631752, 173.9056473239645, 170.00347784518655, 172.55787501664435, 191.2262611017665, 186.74404783592072, 190.11432752164197, 191.43520973749315, 190.3599797890592, 188.7574693891738, 205.3217326961016, 200.98338778265384, 193.4637152066689, 205.50826637866817, 200.0796955613667, 198.05681057196472, 202.5404400281296, 195.62423002188402, 205.18983624603916, 217.7842888056266, 231.49132139508347, 222.42654048563523, 221.0360409550468, 213.1673843563841, 217.44355486596476, 202.56908570632464, 215.6409957144092, 228.7551673997317, 233.95545174306955, 237.30529443472489, 251.09770255272744, 250.32475537387762, 238.98408759320805, 235.54750837168993, 244.25368256120873, 252.05851170815927, 257.89480851181287, 261.2612362949581, 264.5908554389023, 262.2424147324676, 269.02162596953474, 274.03421043383827, 274.0712259112307]",0.7356533379042967,0.4378241850971325
5220.0,5520.0,83.33349988801615,81.35593220338983,73.84615384615384,132.11009174311926,0.0,57.83130540878777,63.83051583230457,29.129129129129126,60.06006006006006,11.517241379310345,334,204.46430236747014,2908.3041266607515,5348.026441253644,9280.266100206962,32.04459717656106,58.92621456901748,0.5438088533419833,0.25,15.0,125.81092032896646,138.08658750438647,0.9111016689073437,1.012563752976397,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[46.236535028839576, 57.335645115736845, 66.21737825921257, 81.62147464981803, 93.86459445951303, 98.32100085996765, 104.98614246055376, 110.85122532190101, 116.02840046783936, 123.92076305797173, 130.27848351458016, 130.48322246610726, 136.82617536326887, 136.6723959527894, 144.431986668776, 148.3546442851596, 157.65268349211098, 152.32913508984, 157.09263342074524, 167.24879774991098, 165.02977576552763, 172.5266368845136, 172.06760796036133, 179.70093790421802, 169.2843575387639, 182.75246704976763, 176.52154173559308, 189.06823135753103, 177.83860598039084, 180.17671670519735, 186.6118703230667, 189.11628232660897, 189.22995453528162, 198.13403884162446, 198.48370095500357, 192.5281786707356, 198.72921525254094, 207.99991703959677, 220.33535504690144, 213.64339202876238, 210.609388944768, 218.8870764360095, 223.0609597473893, 227.48172258293096, 222.31883824847307, 228.32808150705648, 223.68203195599918, 224.92026386023437, 247.32996666283907, 260.1834603052978, 245.8656840940303, 236.1776449215675, 237.01833468748526, 237.13868066408165, 237.48904967155926, 243.44770546211515, 247.41738858117995, 230.2607081021442, 242.44287765345152, 257.9361044458852, 261.47121761833637]",0.7739250237754236,0.44593576320507805
5280.0,5580.0,83.15821276103799,81.35593220338983,72.0,128.57142857142856,0.0,60.402004938362566,66.96384611584632,29.94011976047904,61.97604790419161,10.151515151515152,335,302.8090128104584,2505.820430126292,4847.7098150033835,8419.41187818177,30.872773642987124,59.72584707434265,0.5169080918108839,0.21875,13.125,123.02594716738328,133.25608097007793,0.9232295162200381,0.9990393362974561,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64]","[44.60139401735408, 55.1001730691872, 66.97739415035916, 78.71689485643455, 84.71028261606594, 96.0829655309601, 98.2954700882889, 104.97115812068502, 113.45505070664565, 117.32556111701997, 122.54587162548911, 127.6560976057302, 131.41793599901987, 129.4997801089527, 138.13584589955562, 139.4506134485897, 145.2253634643206, 139.53999464927432, 148.39439206389773, 149.29213278852995, 153.56721391511104, 161.6527071150248, 164.11729257862686, 166.18505277167108, 165.19789751461133, 168.57968649781645, 179.29289664437175, 175.31627857899184, 182.5570478660128, 190.03602748069625, 167.35431851876004, 178.42194306406017, 189.35679556026034, 189.01466705010577, 190.0814635094139, 188.8516404793504, 197.52301636660917, 202.30039325050592, 201.01464587484048, 196.66429481953617, 208.28808605221445, 220.55961504129178, 230.99801010867668, 240.97031335968677, 235.68602006352762, 234.7490394066245, 214.44908957170517, 207.8138141830353, 219.79434385758094, 223.94454846689158, 226.082537475146, 230.24612672647473, 235.1460785816772, 242.3619840079803, 241.22140825968907, 227.656287392836, 228.97181757192294, 231.81074071982331, 236.66262480381508, 235.9649899155735, 243.93456967762157]",0.7637129719045885,0.46906715458407444
