window_s,t_s_center,RR_ms_mean,RR_ms_median,RR_ms_sd,RR_ms_mad
30,15.695833333333333,774.6710526315788,775.0,12.90200340858399,8.333333333333258
30,20.695833333333333,770.7264957264958,770.8333333333334,14.064621493228609,8.333333333333258
30,25.695833333333333,769.9786324786324,770.8333333333334,13.923988487161758,8.333333333333258
30,30.695833333333333,770.6196581196582,770.8333333333334,13.949205510815506,8.333333333333258
30,35.69583333333333,770.940170940171,770.8333333333334,11.803984309717013,8.333333333333258
30,40.69583333333333,766.9871794871794,766.6666666666667,13.050194628703945,8.333333333333485
30,45.69583333333333,763.0208333333333,764.5833333333334,12.595345062223084,8.333333333333371
30,50.69583333333333,766.3461538461538,770.8333333333334,13.085156572892517,8.333333333333258
30,55.69583333333333,765.5982905982906,766.6666666666667,13.026834536973341,8.333333333333258
30,60.69583333333333,764.5299145299144,766.6666666666667,13.378206933394953,8.333333333333485
30,65.69583333333333,764.2708333333333,766.6666666666667,13.172355554520275,8.333333333333485
30,70.69583333333333,765.0641025641024,766.6666666666667,12.952884446121805,8.333333333333258
30,75.69583333333333,759.8290598290598,766.6666666666667,24.9906265228605,8.333333333333485
30,80.69583333333333,752.0833333333333,758.3333333333333,25.195107606308174,12.500000000000114
30,85.69583333333333,773.7268518518517,750.0,189.96349754948864,16.666666666666742
30,90.69583333333333,776.4367816091955,745.8333333333334,212.22635234706806,16.66666666666663
30,95.69583333333333,779.5454545454545,735.4166666666666,244.9520425032278,12.5
30,100.69583333333333,788.5416666666666,733.3333333333333,289.24590653014343,8.333333333333371
30,105.69583333333333,833.3333333333334,733.3333333333333,387.41598551599975,4.1666666666667425
30,110.69583333333333,1187.5,1187.5,936.9164850721754,662.5
30,135.69583333333333,10465.833333333334,1054.1666666666667,21165.51780838877,554.1666666666667
30,140.69583333333333,6334.722222222223,1054.1666666666667,15755.065185300109,483.3333333333335
30,145.69583333333333,5121.875000000001,962.5,13626.360686967682,341.66666666666674
30,150.69583333333333,3954.1666666666674,870.8333333333334,11460.373776657307,387.50000000000006
30,155.69583333333333,2996.006944444445,722.9166666666667,9679.658504661096,185.41666666666674
30,160.69583333333333,2505.6451612903224,720.8333333333334,8526.119628089033,183.33333333333337
30,165.69583333333333,974.7311827956988,704.1666666666667,632.9137274855598,116.66666666666674
30,170.69583333333333,894.9754901960783,702.0833333333334,564.734878848296,47.916666666666686
30,175.69583333333333,827.0833333333334,700.0,397.5310321805664,45.83333333333337
30,180.69583333333333,774.7863247863248,704.1666666666667,226.9951919677776,37.500000000000114
30,185.69583333333333,833.3333333333334,704.1666666666667,322.4316847923365,37.500000000000114
30,190.69583333333333,825.3472222222223,706.25,321.6145020001825,29.16666666666663
30,195.69583333333333,786.4035087719298,708.3333333333334,269.5816262295503,25.0
30,200.69583333333333,792.5438596491227,708.3333333333334,261.66149844041223,27.083333333333314
30,205.69583333333333,761.6452991452992,704.1666666666667,262.31575873353853,29.166666666666742
30,210.69583333333333,766.4529914529913,700.0,266.724823561613,33.33333333333326
30,215.69583333333333,731.5040650406504,691.6666666666666,136.52129202987635,41.66666666666663
30,220.69583333333333,733.4349593495934,695.8333333333333,139.51642614386537,37.5
30,225.69583333333333,736.6869918699188,687.5,156.83285598192478,45.83333333333326
30,230.69583333333333,741.5598290598291,704.1666666666667,153.80911352162846,54.166666666666515
30,235.69583333333333,874.7549019607843,731.25,473.8066939421613,56.25000000000006
30,240.69583333333333,899.0591397849463,745.8333333333334,494.47609489533374,62.5
30,245.69583333333333,1025.1436781609195,758.3333333333333,651.4154715050502,54.166666666666515
30,250.69583333333333,1010.1388888888889,758.3333333333333,642.4160455955079,52.0833333333332
30,255.69583333333333,1029.7413793103449,762.5,645.9204282075365,75.0
30,260.6958333333333,1004.7043010752687,725.0,634.4961382564638,58.33333333333337
30,265.6958333333333,865.952380952381,716.6666666666666,440.228983738292,58.33333333333326
30,270.6958333333333,844.8464912280701,718.75,421.72763576879754,50.00000000000006
30,275.6958333333333,754.8958333333333,695.8333333333333,151.7933146783946,39.583333333333314
30,280.6958333333333,762.7136752136752,687.5,161.600492645511,37.5
30,285.6958333333333,767.4145299145298,695.8333333333333,162.96568393392204,41.66666666666663
30,290.6958333333333,766.6666666666666,695.8333333333333,160.24355548983362,41.66666666666663
30,295.6958333333333,780.9210526315788,695.8333333333333,163.13151595188438,39.583333333333314
30,300.6958333333333,771.7948717948718,695.8333333333333,162.54065376100903,41.66666666666663
30,305.6958333333333,774.0384615384614,708.3333333333334,166.9254064486251,50.0
30,310.6958333333333,754.1666666666667,704.1666666666667,157.24151221097168,45.83333333333337
30,315.6958333333333,759.8958333333334,708.3333333333334,158.62458451987374,56.25000000000006
30,320.6958333333333,752.9166666666667,708.3333333333334,152.68023304034338,50.0
30,325.6958333333333,744.2073170731708,720.8333333333334,130.7824942652229,45.83333333333337
30,330.6958333333333,751.4583333333334,720.8333333333334,131.82760233688444,37.49999999999994
30,335.6958333333333,751.5625,720.8333333333334,123.92948831235375,37.49999999999994
30,340.6958333333333,757.0512820512821,720.8333333333334,132.99420223175318,45.83333333333337
30,345.6958333333333,741.1458333333333,710.4166666666667,119.7999114591181,25.000000000000057
30,350.6958333333333,750.2083333333334,712.5,127.98762265432762,27.083333333333314
30,355.6958333333333,761.9658119658121,708.3333333333334,150.44153912785092,25.0
30,360.6958333333333,784.1008771929825,710.4166666666667,170.0745488348327,35.41666666666674
30,365.6958333333333,809.7972972972973,716.6666666666666,181.2226358020995,41.66666666666663
30,370.6958333333333,804.4956140350879,712.5,172.86986932946166,37.5
